author,text,publishedAt
@giovannitonini1216,Make sense to move from an iphone 13 (128Gb) to the 17(256Gb)?,2025-09-17T15:15:26Z
@redmansmagfedgames2607,"When you review the Pro Max to terabyte, can you also figure out if it’s worth paying monthly for a 2 TB subscription through Apple versus just buying the phone at 2 TB the cost-effectiveness between the two I subscribed now to 2 TB through Apple, but I only have one terabyte full so farI was thinking of buying just a 2 TB phone and dropping the subscription. Do you think that’s good or bad?",2025-09-17T15:15:19Z
@RationalLlama,The regular iPhone 17 is a killer deal this year.,2025-09-17T15:15:19Z
@Corzival7,"Can you do a video on phone value. In ireland where I live and most other places, phone value is horrific. They only lose more and more. I like to upgrade my phone quite frequently and I would like to trade in to get it cheaper more often than not, my s24 ultra is less than half of what is was when I bought it in terms of trade in but samsung has some of the best discounts out there. I got the 1tb version, base price but iphones hold value better while being more expensive with less discounts and their trade in is a robbery",2025-09-17T15:15:16Z
@TJZTechShow,"My 13 Pro max is due for an upgrade but I have to wait this one out. I really do NOT like any of these colors, to be stuck with for the next few years. It’s a crime not to offer black/gray…",2025-09-17T15:15:06Z
@strivingtogrow8612,Buying a phone for the color is crazy the color is just a plus,2025-09-17T15:43:30Z
@NewYorkRaised,@strivingtogrow8612it’s not crazy when you got to look at it for 3 years especially if you don’t rock a case,2025-09-17T15:48:40Z
@petercsaszar6511,Steve Jobs is rolling in his grave 🤦,2025-09-17T15:50:33Z
@mikldude9376,"Just put a case on it , or D brand it , job done.",2025-09-17T16:00:25Z
@ambiank4980,@strivingtogrow8612 And not releasing the most basic colours isn't?,2025-09-17T16:30:25Z
@strivingtogrow8612,"⁠@ambiank4980I dont get what you’re saying? I do believe this year is a budget thing to only offer 3 colors on the pro. The 17 and air have a lot, maybe they wanted to do something different with these colors 🤷‍♂️. You don’t experience colors that much because of cases anyway, I had the most beautiful pro iPhone released - the green iPhone 13 Pro and I still had a case on it",2025-09-17T16:50:45Z
@katnian5463,"Same. I have 13 pro and was thinking I might upgrade this year as my battery is not great anymore. I just don’t like this year’s selection. Hate the pro colors. I don’t put any case on my phone (hate the added bulk and I am careful with my devices). If I had to choose I’d go for base 17 model, but even that is not worth upgrading. I’m gonna stick with my 13 pro another year and will see next year, but Apple needs to step it up. It’s getting so boring year after year. I’d rather have them skip a year and release something worth releasing biennially.",2025-09-19T22:11:32Z
@erikpatterson120,"My biggest wants in a phone Battery Life, Screen Size and then durability.  Why do they keep making them thinner?  You’ve said the leaps in phone technology really has peaked, but until we get a phone that will go 4 and 5 days without needing a charge with normal use not energy saving then we haven’t peaked.  This is where Apple really needs to focus, battery life! Their watches lag way behind the current standard of a week plus, look at Garmin Apple.  Why can’t they drive more technology into giving us near a weeks battery life on a phone. Come on",2025-09-17T15:15:01Z
@sleazyeezy9452,The base 17 makes the 16e worthless now..,2025-09-17T15:14:51Z
@ArunPradeepMusic,No speakers at the bottom is just straight up absurd!,2025-09-17T15:14:43Z
@MoiseNicolas,I might be the only one but I like the iPhone Air 😄 however the orange pro max is what I’ll probably go for,2025-09-17T15:14:40Z
@irproductions0,Lol it looks like they slapped a sticky note on the back of those pro phones,2025-09-17T15:14:39Z
@BostonCoachTaiwo,There was a company called Gionee. They made phones that were 5.5 and 5.1mm and that was 11 years ago,2025-09-17T15:14:36Z
@अनमोलगुप्ता-ठ8ह,Sanghi rangi iPhone 😂,2025-09-17T15:14:34Z
@OptimisticLearner-z3w,Its Klaus Orange,2025-09-17T15:14:26Z
@llammaeatinggrass,"Please enlighten on the dual capture thing for video calls? Is it only for FaceTime? If other apps like Whatsapp, Zoom, Google meet supports this, does the recipient also have to have an iphone to see this? Does the usage of two cameras for extended duration cause more heat than a usual video call?",2025-09-17T15:14:19Z
@loki4960,Hello moto 🥴,2025-09-17T15:14:14Z
@TechVamp,"Ya but hear me out, ""matte black dbrand with the orange frame"" that be Sick",2025-09-17T15:14:02Z
@shaidulislam295,What will you do with this all phone after reviewing?,2025-09-17T15:13:59Z
@eliulman4869,In the full review I need a comparison of the orange to the Rabbit R1’s orange,2025-09-17T15:13:48Z
@user-si1ik3ye4w,I am upgrading my iPhone 11 with the base iPhone 17.  The base phone has a good bang for your buck.,2025-09-17T15:13:48Z
@tommybunz4,That pro version really does look like a fake phone,2025-09-17T15:13:47Z
@Shhheye1,Holographic Heat map Apple Sticker in the box with the Pros!!!!! How could Apple not?! 😅,2025-09-17T15:13:46Z
@big_turk,"I like that this video gives off an OG MKBHD vibe. Less production and more ""intimate"", if that's the correct word",2025-09-17T15:13:44Z
@HawxX1,The pro are ugly let's be honest,2025-09-17T15:13:39Z
@stephensmith9231,"**Hot Take** 

Apple introduced the 2TB option not because people asked for it but because it makes their pricing ladder look better when the fold comes out at £2,500 or £3,000",2025-09-17T15:13:32Z
@redlebelop7332,Why you promoting illuminati?,2025-09-17T15:13:29Z
@VirtualTheory45,How are the air numbers worse than the base 17 when it has more and ram and better CPU?,2025-09-17T15:13:25Z
@pg8794,"I agree that no one is cross-shopping between android and iOS. Most folks, myself included, are invested in an ecosystem and moving between ecosystems is really hard.",2025-09-17T15:13:25Z
@wazitSomethingISaid,they took half the battery out of the air an sold it to you in a magsafe pack for the back lol,2025-09-17T15:13:24Z
@Asist0ne,the thin iphone is a slice of an apple and the battery is 3.14 pi.  so its an apple pie!  engineers just secretly being clever.,2025-09-17T15:13:16Z
@musicsucks2911,The base 17 is the clear winner and not enough people are talking about it. people always joke that apple releases the same phone every year but jump from 16 to 17 is massive. so many big upgrades,2025-09-17T15:13:14Z
@DevilRaj-f9v,Bro gave away one of them iPhone ❤,2025-09-17T15:13:07Z
@adityagupta587,Does the battery pack not fit the pro max as well?,2025-09-17T15:13:06Z
@upupina90,"nice phablets you got there, where is the new mini?????",2025-09-17T15:12:59Z
@alexdrum94,"I am still interested in a peak outdoor brightness time test. Here in Florida my 15 pro max seems to overheat almost instantly and kicks brightness down basically immediately, definitely before I can actually get what I needed done. Im curious if this will hold its peak of 3000 nits longer than my 15 pro max holds its peak of 2000. heck, id be happy if the 17 pro max even held 2000 nits. for longer than my 15 pro max",2025-09-17T15:12:56Z
@geezlouise420,The Air holding on for dear life with that battery review,2025-09-17T15:12:49Z
@gtiguy1992able,"It has a the same size as the 14 pro, it will be fine",2025-09-17T15:34:04Z
@griffinmackenzie,@gtiguy1992able14 pro has a smaller battery than a base model 15 then lol,2025-09-17T15:37:13Z
@Kayatwork,😂😂😂,2025-09-17T15:41:52Z
@NewYorkRaised,@gtiguy1992ablehe said 4 hours dude that’s crazy 😅 and I ordered it for Friday buttt if it doesn’t do at least well ima return it,2025-09-17T15:47:15Z
@petercsaszar6511,Steve Jobs is rolling in his grave 🤦,2025-09-17T15:49:11Z
@WhittyPics,"More efficient modem, but I would want to see if connectivity suffers",2025-09-17T16:04:25Z
@Jj.everyday,@gtiguy1992ablebut that phone has a smaller screen and less bright,2025-09-17T16:05:20Z
@dpkts,@gtiguy1992able…and then it starts degrading,2025-09-17T16:14:00Z
@gtiguy1992able,@dpktsall batteries degrade 😂😂,2025-09-17T16:16:44Z
@malikfaisal416,Gasping for air,2025-09-17T17:09:54Z
@Gurenn83,"​​@gtiguy1992ableYou missed the point. Think of two phones with 3000mAh and 4500mAh that have batteries degraded (bought the same date). So you are saying both will last the same time? You must be the brightest at school, yes?",2025-09-17T18:03:05Z
@gtiguy1992able,"@Gurenn83been out of school for 20 years lol I know what ur saying it goes for Samsung edge as well it’s battery will degrade actually I believe worse than Apple batteries from what i have seen and used, it’s the same size as the 14 pro which lasted all day, meaning in a more efficient phone it will be alright for the 3 years, most people upgrade every 2 or 3 now days",2025-09-17T18:08:30Z
@lostkhaz,It has the same hours as 16 pro,2025-09-17T19:20:37Z
@Tokirumi,@gtiguy1992able16 pro not 14,2025-09-17T19:56:09Z
@Word_lsw,It’s a upgrade. For me lol iPhone 13 mini was only 2400mah and never had any issues with it.,2025-09-18T05:47:13Z
@PfropfNo1,@petercsaszar6511 you mean the Steve Jobs who introduced the MacBook Air?,2025-09-18T10:47:38Z
@petercsaszar6511,@PfropfNo1since the iPhone 11 they only changing the camera positions and colors . 0 inovation !,2025-09-18T11:10:31Z
@PfropfNo1,"@petercsaszar6511 is iphone 17 beats current Samsungs, and iPhone 17 is the same as iPhone 11, are you saying that Samsung from today can’t beat iPhone 11",2025-09-18T13:25:48Z
@yuikadir2786,I dont think it will sell much😂,2025-09-19T22:50:48Z
@SoonerCreative,"I LOVE this camera angle for you. Seeing a “clean” studio can be dope, but showing a little bit of the BTS type look is really cool IMO",2025-09-17T15:12:45Z
@thobanimqadi,Q: is the plateau glass or aluminium? To me it’s seems like there’s only glass on the bottom portion of the back.,2025-09-17T15:12:41Z
@christianmucci,12:13  Well that was cool.,2025-09-17T15:12:24Z
@matjamcar,Is the quoted Pro Max battery capacity the eSIM only version?,2025-09-17T15:12:16Z
@L3nLu,5:06 thank me later,2025-09-17T15:12:16Z
@MindYourBusines5,for thinnest phone i'd go with infinix hot 60 pro+ 5G that one takes the cake and just 1/5th the price,2025-09-17T15:12:06Z
@nightstarstar1,Outside of the base model these phones are hideous this drop. I love the green color but I like the three camera lenses now so I won’t be getting it. If I should need to switch my phone I’ll go with the previous generation. I don’t know what Apple was thinking with these ugly ssa phone but it’s a hell no for me.,2025-09-17T15:11:52Z
@stevebaugh9496,“The Thin Thing” lol that’s all cap,2025-09-17T15:11:36Z
@henrydanzel4822,It's crazy android chipsets may top next year for those interested in the numbers,2025-09-17T15:11:36Z
@annam6742,I’m switching from the 15 pro to the base 17,2025-09-17T15:11:15Z
@diverseContent777,Do they have to slap that triangle with an eye 👁️  on that tank case…i luv the case it gives the batman vibes to it but that triangle with eye 👁️ is deal breaker for me …only money can get away with such things,2025-09-17T15:11:10Z
@Ykcaelan,Yo i been watching you for years why did they unsubscribe me?! We back tho,2025-09-17T15:11:04Z
@henrydanzel4822,Now we're waiting for jerryrigeverything 😅,2025-09-17T15:11:03Z
@manofculturecum,shiny rails are welcomed,2025-09-17T15:11:02Z
@abhishek6519,idk why but I liked video quality & aspect-ratio more than iPhones,2025-09-17T15:11:00Z
@joshjones9422,got the 17 pro max. Thinking about returning it for a base model once I get it. NEED THAT REVIEW ASAP.,2025-09-17T15:10:56Z
@NNikoloz,Air plz 😊,2025-09-17T15:10:55Z
@airixxxx,"I was hoping the Pro blue color was very dark like black with a little blue hue but no, it's blue. I don't want a blue phone...",2025-09-17T15:10:53Z
@MindYourBusines5,i'd go with an iqoo z10 pro+ or a poco f7 ultra. 1/3rd the price 2x the battery similar or better performance,2025-09-17T15:10:47Z
@mrnewbtech,I see a lot of people talking about battery but I really want to see how the thermals are for the phones under load. I've been rocking the s22 Ultra since launch and am at the point to where I won't upgrade until someone makes a significant improvement with passive cooling capabilities while under load.,2025-09-17T15:10:40Z
@redisrising,Th Air just seems so pointless. Phones are already still thin as fuck. Maybe if you have the tiniest baby hands but even then iPhones are already small.,2025-09-17T15:10:16Z
@PathwayOfPower,I want to see the pro Max tested in terms of. It’s overheating and battery drain for heavy users.,2025-09-17T15:10:15Z
@RyanClark1985,is the air thinner than the Nexus 6P? (not including the visor 😀),2025-09-17T15:09:51Z
@ISSEIDOYODUO,I honestly rather have physical sim instead of the bc camera button,2025-09-17T15:09:39Z
@henryparka3718,"Offering no black for their most expensive devices is peak arrogance by Apple. After a decade of Android I was locked in buying the iPhone 17 Pro Max 2TB. Now I won't because hybris is rampant at that company. What a silly reason to lose a sale. Saved me from spending a big chunk of money, I guess.",2025-09-17T15:09:37Z
@shawshank_1317,5:30 why didnt you try it on the max!,2025-09-17T15:09:37Z
@Audiophilic001,Waiting for Jerryrigeverything video 🌚,2025-09-17T15:09:30Z
@lisan_al-ghaib,LIDAR test!,2025-09-17T15:09:24Z
@abhishekdas5886,Definitely do the base model 1st,2025-09-17T15:09:24Z
@abhishekpandey9566,Finally a iphone for BJP 2:41 😅,2025-09-17T15:09:20Z
@river_salmon,Next up: iPhone T H I C C,2025-09-17T15:09:20Z
@googleaccountuser3116,"Too fragile, not IP67 certified, not doing toys thank you. The xcover from samsung is way better. And Motorola has some serious indestructible phones. At least 3x thicker and pure metal all around, removable battery... Go print that. Worthless plastic toy.",2025-09-17T15:09:10Z
@AnthonyMcCuin,You saying orange without the “O” is killing me 😂,2025-09-17T15:09:10Z
@Gokhanaj,Air is Apple’s wish. Pro is our wish. 17 is the truth.,2025-09-17T15:08:47Z
@ehiggin,"Marques has been using the iPhone air since September 2018, I’m sure of it.",2025-09-17T15:08:43Z
@sudhirkumar99,The AIR reminds me of nexus 6p.,2025-09-17T15:08:37Z
@Carolina4291,How come you have received them before release day ?? I can't wait for mines,2025-09-17T15:08:34Z
@derschlotter5605,The blue pro phone looks great. I ordered the silver/white pro.,2025-09-17T15:08:06Z
@Pktattooss,The most popular car color is White.,2025-09-17T15:08:06Z
@bingchillingbrr,"i agree with you, i think the iPhone 17 is the sleeper pick of the group. It does everything you NEED it to do and then some. Only thing im curious about is the vapor chamber, does it actually increase battery life by a significant enough margin?",2025-09-17T15:08:05Z
@amitanivfx,I miss the stickers. Who all misses the Stickers? Used to ❤️ them & charger 🔌,2025-09-17T15:08:01Z
@larisazurez,"The orange is one of those colors that makes me think, ""Oh my goodness, they did something new and unique for once.""  but...  I would never buy it for myself, lol.  I'll probably choose the dark blue or the grey.",2025-09-17T15:07:59Z
@zurath,Or better yet - a base model.,2025-09-17T15:43:09Z
@Paniekzaaiertje,Ikr it looks fucking ugly. The base 17 is the best deal though,2025-09-17T15:46:12Z
@coolchic1590,Excellent stolen comment,2025-09-17T15:48:33Z
@mastrorj68,I get this lol I get this comment so much lol😂,2025-09-17T15:54:00Z
@jassingh7513,Why does Apple (and others) always try and make a new colour out to be a  feature 😂,2025-09-17T15:56:53Z
@ericwood3709,It's kind of sad when Apple's idea of innovation is bright colors.,2025-09-17T16:14:20Z
@tagg580,"My favorite color is orange so it was an immediate upgrade for me (also, because I am a Community Ambassador for Pokemon GO I am a bit of a power user and the internal cooling is such a big deal to me)",2025-09-17T16:17:01Z
@yungbman,I was this way until i got my 11pm in green and now I want the weird color everytime i decide to upgrade lol,2025-09-17T16:38:02Z
@accordinglyryan,I don’t like how different in tone the glass portion is. Otherwise it’s pretty tight,2025-09-17T16:46:05Z
@augustinejnr,The colors on the pro phones are so bad.,2025-09-17T17:02:39Z
@RJ24247,"All the new colors look ugly to me, it's like they played roulette with a box of crayons.",2025-09-17T17:05:40Z
@Gurenn83,That orange looks like a Trump Pro Max phone,2025-09-17T18:08:17Z
@purplewastaken,"@jassingh7513 so it's obvious you got the latest model, it's always about money, and not being the boring white/silver/black",2025-09-17T21:01:04Z
@WaywardPondering,Looks great for a few months then quickly gets old. Neutral colors are best for something you’ll use daily for years.,2025-09-17T22:43:49Z
@andresjimenez5523,Orange is the new Iphone,2025-09-17T23:34:50Z
@sniklaceladelyk,"Tim Cook got his Engineering degree from Auburn University, their colors are orange and blue. As an University of Alabama fan I immediately groaned at the phone colors lol.",2025-09-18T19:18:06Z
@TheRealFenwick,I am really interested to see how the 17 pro battery compares to 16 pro max,2025-09-17T15:07:51Z
@gabork92,"1:49 ""your..."" usual books&sht",2025-09-17T15:07:45Z
@igoruchoa503,Did you smash your finger on your car’s door on the way to the Apple Store?,2025-09-17T15:07:44Z
@tsaukenneth4209,that base iPhone is the one,2025-09-17T15:07:38Z
@Someguyidk-ds4ox,you sound so depressed because of the price 😭,2025-09-17T15:07:26Z
@JeSuisDRU.,"The colors from the iPhone 17 pro are literally the colors from Tom, Jerry and Spike",2025-09-17T15:07:23Z
@yperokeanios,"8:43 That’s because it is a jewellery, thus very appealing for the woman who want to have a dinner at the most luxurious restaurant of the metropolis. That’s its target audience actually. Can’t wait to see the next model to be even more battery efficient 🔥",2025-09-17T15:07:23Z
@nyontha2590,Damn I love that orange,2025-09-17T15:07:07Z
@ElsuUni_,"Tbh I was really upset that the Air only had usb 2.0 speeds but now that I think about it, Ive never transferred any data via a cable almost a decade.",2025-09-17T15:07:07Z
@EHTom,How do I get these early,2025-09-17T15:07:06Z
@riskantt8777,Ok so according to your reaction to the orange color you had the phone available even before the Apple event. 😉,2025-09-17T15:06:55Z
@Simpledrop,If you work in construction then definitely keep your iPhone 15 pro or 16 pro since titanium is less likely to bend in your pocket while you are working,2025-09-17T15:06:47Z
@amerol.inhinyeroPH,I think you are rich MKBHD.,2025-09-17T15:06:45Z
@piyusjai,"Air: Fashion Forward People
Pro: Tech Forward People
IPhone: People",2025-09-17T15:06:41Z
@karthikt776,17 flop😂,2025-09-17T15:06:22Z
@usmansamson8495,Nice video nice work,2025-09-17T15:06:20Z
@CARAMANUAL7,"Why is the price of the iPhone so expensive, why aren't there any cheap ones?",2025-09-17T15:06:18Z
@protikbiswas9074,Magsafe ❌ Air battery ✅ 😂,2025-09-17T15:06:15Z
@pltpsh,"They now sell battery seperately. 

5 years from now they will sell the camera seperately",2025-09-17T15:06:12Z
@johanjustin9436,The blue is stunning not gonna lie,2025-09-17T15:06:08Z
@peres9559,17 is the best deal in all flagships. And air will not be as bad as people say. They have similar battery to iphone 15 but more efficient chip.,2025-09-17T15:06:04Z
@kristiannh,"could you comment on the pill/dynamic island. Is it the same size as before. Could apple move it closer to the top of the screen, instead of making the gap larger, when reducing the bezels. I am hoping they will make it smaller in the future.",2025-09-17T15:05:48Z
@varundhiman4422,"I currently use a iPhone 13 mini 256G. Marques, do you think iPhone Air is a good upgrade for me ?

I like that my is phone is so portable, hate the battery",2025-09-17T15:05:45Z
@HDscreenerX,"Why is no one talking about the notch? It’s 2025—please convince me that whatever’s in there (LiDAR, etc.) is in many ways better, and worth the ugliness and loss of screen real estate, compared to a simple camera pinhole?",2025-09-17T15:05:43Z
@arvinshaygan8643,The main point of the notch was to give them extra space to rearrange the internals and increase the size of the battery. That’s what Apple is claiming anyways,2025-09-17T15:28:15Z
@mfri,Because no one actually cares?,2025-09-17T15:30:01Z
@sai742,"thats gona be a ""NEW"" Feature in 2030",2025-09-17T15:36:47Z
@BalochiShairNew,Get in to the 17 pro in depth. Dear.😊,2025-09-17T15:05:39Z
@MuhammadAbdullah-rk2om,I don't know why the iphone Air in this color looks like a beluga whale to me 😅,2025-09-17T15:05:39Z
@Allthecrazythings87,"I still have the iphone 11 so i was looking at an upgrade this year and thinking it would be nice to have a larger screen so i was seriously planning on getting the pro max. But in the back of my mind i kept thinking maybe it’s a bit overkill for me too. 

I get that the base iphone is the best value and that the air is losing out on some features but tbh… at this point ive made up my mind that im getting the air. Like think about the phone I have NOW and tell me it wont be a major upgrade in performance and battery AND camera no matter what. You cant. And… imma b honest with u… im a girl… i like pretty things. He said it right… that thing is like jewelry. Women like jewelry. A lot of these tech bros are always function over form but i know because i used to be a salesman for computers in the late 2000s… most users are very very vanilla. They dont need the longest battery. They dont need the best camera system. And if a person looking at the air and says “pretty” its valid. Its still a premium phone. You are 100% choosing form over function  but thats not a gamble. Theyre all solid choices unless your phone needs are more unique.

And imma add another layer to this… the air kind of does make a statement that has been trendier lately… it says… i dont depend on my phone. Im not chronically online or tech addicted. Its minimal… and that is kind of trendy. Trying to have less phone and tech rather than more. Thats a statement i think a lot of people… particularly women… will pay more for. 🤷🏼‍♀️ might seem silly, but its true.",2025-09-17T15:05:32Z
@ayyhyy_rafiii,I literally need to increase my phone brightness to see you perfectly.,2025-09-17T15:05:27Z
@ReflectionOcean,"Key Points from ""iPhone 17/Pro/Air Unboxing: 1 Hot Take!"":

1. Unboxing overview and initial impressions of iPhone 17 series (00:01:05)
2. iPhone 17 base model praised as best deal in years (00:01:59)
3. Discussion of controversial orange and preferred blue Pro colors (00:02:36)
4. Introduction and physical overview of ultra-thin iPhone Air (00:03:16)
5. Details and design of iPhone Air battery pack (00:04:28)
6. Benchmark results and increased RAM in Pro models (00:05:14)
7. Battery capacity changes and thickness in Pro models (00:06:10)
8. iPhone Air battery size and skepticism about Apple's battery claims (00:06:56)
9. iPhone Air’s titanium rails and premium feel described (00:08:14)
10. Comparison between iPhone Air and Samsung S25 Edge thin phones (00:08:58)
11. Argument that base iPhone 17 is best overall choice (00:10:28)
12. Summary of user interest and upcoming detailed reviews (00:11:26)
13. Presentation of Dbrand protective cases for iPhone 17 series (00:11:58)

---
⚡ Powered by VidSift Video Knowledge Engine  
🌐 Find us: VidSift dot me",2025-09-17T15:05:17Z
@sunefred,12:18 black iPhone is fire,2025-09-17T15:05:15Z
@phenommoreno,"Honestly, I think we already have the champion of ""best small phone of the year"", being the iPhone 17 for sure.

I'm currently rockin a Galaxy S23 Ultra, and looking for a smaller phone, but sadly, here in Brazil, regular Galaxy S Series (not the Ultra) are powered by Exynos chips. Not that it would make big difference in daily usage, but it's hard to justify the price tag when you know elsewhere around the world people are having a better experience and probably better long-term reliability on their Snapdragon-powered phones.

So, with all that said, I'm truly considering going for the base iPhone 17. The only thing that kept me away from this was the 120hz screen, that thankfully is not a deal breaker anymore.",2025-09-17T15:05:09Z
@rommac1907,In my country (France) the Iphone17 is more expensive (969€) than the Pixel10 (899€).,2025-09-17T15:05:00Z
@lukeellsworth1377,Can't lie I like my phone to be a looker that's why I've been stuck on the pixel phones since the 6pro,2025-09-17T15:04:59Z
@loki2891,people will buy the iphone air because it looks thin and cool just to buy a thick phone case 🤣,2025-09-17T15:04:52Z
@Avault-e9v,the orange phone emit orange aura,2025-09-17T15:04:46Z
@elexakauffman5869,Can ridge make a MagSafe and Apple Watch battery without wires? I hate the wires!,2025-09-17T15:04:38Z
@RyouEmerald,"I'm sorry but looking at the air that still looks thicker than the fold 7, I expected it to at least match if they were bragging about being thin.",2025-09-17T15:04:28Z
@BozzaSummer,🇿🇦🌍 Gen Zs in the room,2025-09-17T15:04:24Z
@vintagevin8814,The Air would make sense if it was the cheapest phone they have,2025-09-17T15:04:07Z
@ajayshrestha100,"If we have to buy a battery, what's the point of a slim phone?",2025-09-17T15:04:02Z
@mydogisbailey,"first base iphone to get pro-motion, that alone makes it VERY attractive",2025-09-17T15:03:49Z
@matthieupaty5032,800 pre tax for what you are calling a “good deal” just doesn’t really cut it for me. I still will buy a refurbished phone as these phones legit drop 100’s in value after a year,2025-09-17T15:03:47Z
@JoosySmooyay,"if the air had more cameras that would've been the one I picked up.  it's rare that I get more than like 2 hours of screen time per day on my phone so battery never matters.  shame the rest are so ugly, will stick with the 14pro for ANOTHER year",2025-09-17T15:03:36Z
@astroglaze,Does the air battery pack fit on the back of the Pro Max?,2025-09-17T15:03:30Z
@daisyenroute,Your videos are pieces of art 🥰 I ordered the 2TB iPhone. Cant wait to unbox it 🥹,2025-09-17T15:03:28Z
@gloriousgearhead5367,I’m pretty sure they will make a foldable phone from that iPhone Air.,2025-09-17T15:03:11Z
@gary_raus,The Air will be good for people that literally only use the phone as a search engine or a calendar etc.,2025-09-17T15:03:10Z
@benayotte,"As a Canadian, I am tired of Siri popping up every time I apologize to somebody. Usually 10-45 times a day.",2025-09-17T15:03:07Z
@triviumfaisal,Create problem and sell solution.,2025-09-17T15:03:06Z
@RasheedRahman-i9x,the air looks like the nexus 6p,2025-09-17T15:02:57Z
@IELTSix,Apple fans seeing a slightly different shade of orange and green every year: ,2025-09-17T15:02:52Z
@BeanOfSurvival,"The iPhone Pro died this year. This years pro is the unofficial iPhone ultra. Max function, less form. Aluminum is too less of a material for a pro iPhone. The Air is great with the brushed titanium but cameras and speakers are lacking. I guess the typical iPhone pro (Max) buyer should get the 16 pro (Max) or wait till next year for an upgrade.",2025-09-17T15:02:34Z
@barrywade8303,The iPhone design is way better than Samsung.,2025-09-17T15:02:13Z
@Jodeo-ck2pq,You could not pay me to care about a thin phone. Feels more like a liability than a desirable feature.,2025-09-17T15:02:12Z
@midoudm7305,"The iPhone air is bullshit 
They removed the battery from the inside and sell it individually 
To make more and just to look fancy 
Next year they will remove the camera and name name it “iPhone line”",2025-09-17T15:02:03Z
@yup007,macOS 26 broke my battery on the m1 2020 MacBook Air. Took me 3 hours to charge from 11% to full charge. At 7:30 it was 11%. By 8:30 it got to 45%. Bear in mind I’m using the original charger it came with. I see Apple still up to shady battery tactics,2025-09-17T15:01:57Z
@hermanstavitsky3978,NO STEREO SPEAKERS IN 2025 IS CRAZYY...,2025-09-17T15:01:57Z
@JonahRamos444,"The iPhone air is sick, I’m not really a camera guy and I feel the battery pack was a really smart play on apples part, it’d be cool if it came included in the box but we know they’d never do that. The no bottom speaker is a big L. 

Also apple upgrading the base model iPhone to 120hz display is a big move in the right direction.",2025-09-17T15:01:42Z
@aqvarioos,"1st April is the best release date for iPhone Air cause it's a joke. But I must say Apple finally did a good job with base iPhone. PS. Apple, please reinvent mini series again! Samsung, you too!",2025-09-17T15:01:37Z
@MissEvelynLily,"The lack of a black pro is what pushed me over the edge in my decision between the pro, and the air. We'll see how I feel about that in a month or two.",2025-09-17T15:01:34Z
@strivingtogrow8612,Plenty of good cases lol,2025-09-17T15:46:59Z
@DavidJones-k6l,Will there be new iPad Pro this year?,2025-09-17T15:01:08Z
@Userhshshsjnzns,The orange ❤,2025-09-17T15:00:55Z
@maliciousclouds1614,Z fold 7 unfolded is thinner than all of these ☺️,2025-09-17T15:00:52Z
@Liteshortz,Who else finds it interesting that the base model 17 has better performance scores than the Air with it’s “A19 pro”,2025-09-17T15:00:46Z
@l.aguiar5183,"I can forgive everything about iPhone Air, except the mono audio.",2025-09-17T15:00:37Z
@piyusjai,I got the orange because I agree with you it is not a color I want to daily drive but frankly on a daily basis it is behind the case anyways… so whenever I remove it I want to see the orange!!!🍊,2025-09-17T15:00:37Z
@JPurvis10,Can they make these phones with Line-X?,2025-09-17T15:00:33Z
@XiaOmegaX,"The glass OS is so so ugly. What is this, windows vista?",2025-09-17T15:00:32Z
@simoneffah1476,"Africa 😢is facing a lot of ios 26 updates. many of us our sim cards are not working, lags, battery drain . Even after changing your sim, restarting too. Suprising  cause it's happening to 😢iphone 11,12, and 13s line up",2025-09-17T15:00:31Z
@hakimoo91,Give me the orange one😭 for real,2025-09-17T15:00:27Z
@kavinduchathuranga4882,Waching from samsung s25ultra 😊,2025-09-17T15:00:23Z
@realbeast5036,Copied from mrwhotheboss😂,2025-09-17T15:00:22Z
@diogovieira3362,the blue one looks NUTS.,2025-09-17T15:00:16Z
@rbpx1809,Those pro models beg for a cover ngl. Color is cool but the design... yuck.,2025-09-17T15:00:08Z
@Ridge_ly,I’ve had every iphone with a button from the 4 to the SE 3 and i’m super excited for my 17 Pro Max pre order,2025-09-17T15:00:03Z
@RussThe3rd,"I’m actually shocked the air has so many people interested in it. Thin phones don’t mean anything to me, whatever phone I buy is nearly $1000 or more and it gets a screen protector and a case as soon as I open it. So they could make the air as thin as a piece of paper, but I will never be interested in it at all. Lol if anything the air just pisses me off because the iPhone 17+ would’ve been the easy pick for me coming from a 12 Pro Max but now I either have to get a smaller phone or spend 400 more dollars for the promax.",2025-09-17T14:59:59Z
@ZIMFORTHECULTURE-e3i,0:02 the snippet in the very beginning sounds like an amapiano beat,2025-09-17T14:59:53Z
@Blah647,Thought i was the only one who heard that😅,2025-09-19T20:13:06Z
@DefinitelyNattox,I love the orange color honestly. Kind of jealous.,2025-09-17T14:59:50Z
@godqwark,I love the orange. It’s a Naruto phone.,2025-09-17T14:59:45Z
@garoosh8172,Why didn’t you get the matte black version of the Air? I thought that was your thing,2025-09-17T14:59:43Z
@CasperTheFriendlyGhost777,The review I’ve been waiting for ! 🎉,2025-09-17T14:59:42Z
@Youkno-b6b,Moto ki MKC,2025-09-17T14:59:40Z
@faximan021,So the batteries of both the iPhone Air and the external battery pack are exactly 3149 mAh?,2025-09-17T14:59:36Z
@ThadiusVlack,will you donate iPhone 17 to me ?  😅,2025-09-17T14:59:26Z
